order_id,product_id,add_to_cart_order,reordered
1544556,25890,2,1
816362,5884,2,1
1602477,26881,4,0
2126771,40706,7,1
3081941,9839,7,0
2625830,7521,8,1
2096930,668,7,0
1641434,7521,2,1
1428217,4945,6,1
3223824,28535,5,1
3209352,196,1,1
2603452,1463,1,1
546299,34019,35,0
21366,7677,4,1
2205820,12341,2,1
495440,20842,4,1
2930075,2855,1,1
1354971,41544,2,1
2872549,13176,2,1
2163650,24852,2,1
546733,8230,7,1
436573,41544,5,1
2572812,20876,6,1
1599990,42265,5,1
2967114,47977,6,0
3259896,45866,11,0
2749423,2063,1,1
2887727,24024,6,0
1483187,6541,4,0
2802922,22220,16,1
1283261,32655,3,1
920087,49075,12,0
873743,45283,6,1
3146541,21903,3,1
2406490,38400,14,1
3003799,8859,2,1
2665400,23483,12,0
2976643,32831,2,1
357056,24810,8,1
1499263,13966,4,0
632403,26856,7,0
1536845,49374,2,0
1007124,41950,10,1
348130,40310,5,1
3113063,15040,11,0
376895,37687,21,1
2833577,22035,14,1
3190400,31805,20,0
581184,9810,7,0
2298926,3957,3,1
2635839,21174,3,1
1131843,18610,6,0
896990,21137,1,1
1386484,15547,12,0
2957771,130,2,1
1071409,1752,10,1
945371,11193,4,1
2779533,7500,12,0
620133,1700,4,1
191371,39699,4,0
3114423,12456,5,1
284977,47766,10,1
66272,15424,1,1
1083305,5491,14,0
2114222,31623,6,0
775659,42242,5,0
1273650,47734,1,0
1613509,3434,4,1
92072,43295,1,1
2857468,18465,3,1
3253426,25659,1,1
234985,24363,1,1
2960903,19057,1,1
1635740,2994,7,0
3019941,19678,12,1
2199857,34893,8,1
2395489,35951,1,1
569357,49075,12,0
2699373,35842,2,0
467031,17795,4,1
2687782,39984,5,1
2177229,48707,6,0
2198675,33000,1,0
525963,26798,24,1
2819619,8414,2,1
220386,42768,9,0
2240635,15891,8,0
1014185,42585,10,0
1706693,14386,8,0
1570670,26209,11,1
739870,5212,2,0
2822220,37067,2,1
576389,31681,19,0
2595078,5161,13,1
2672859,45535,3,0
251660,44987,1,1
1679037,39247,18,1
561005,24964,4,0
1929227,17530,9,0
3366884,43352,4,0
2008232,46058,10,0
2870326,18441,2,0
751607,11182,5,1
1618106,27086,7,1
3020742,24120,6,1
336201,38312,5,1
2524423,33198,4,1
1275745,2962,2,1
2371814,15398,15,0
3019703,23888,4,1
2240051,42291,4,1
2968495,25919,12,1
2905711,35208,9,0
2995854,196,6,0
73044,43394,6,1
1364535,19508,6,0
816609,41960,1,0
3271878,47977,6,0
3101752,14111,2,1
3342210,9619,2,1
2315802,27845,5,1
580384,31701,9,0
3410840,25087,9,0
2455826,41385,8,0
3175390,46227,5,0
1269483,42701,14,0
3279566,13176,10,1
886508,15349,9,0
681238,17948,3,1
2843614,20909,19,0
426123,1215,6,1
3068715,32085,1,0
2278466,5161,10,1
2220498,5933,8,0
1745755,28990,24,0
2913798,260,10,0
1017389,12392,10,1
2248028,14048,22,0
2428662,32578,13,1
616802,27344,12,1
1352189,27845,5,1
847188,8516,2,1
2749600,10106,9,1
882298,39581,5,1
2049020,29662,7,0
1171542,19057,5,0
2694328,9697,15,1
1749989,39024,5,0
1742533,10199,4,0
489012,27441,5,0
152309,37524,6,0
54108,33552,1,0
2599686,38511,6,1
2443858,42244,5,0
2291626,29346,3,0
983168,38777,5,0
268977,7648,7,0
2356283,46352,4,1
2907714,12456,6,1
1556864,38515,6,1
624219,11068,11,1
1291076,8928,6,0
2137225,42828,13,1
406723,40738,6,1
1841702,4472,10,1
2042480,23715,2,0
202731,4634,28,0
2314113,28619,8,1
1302418,13176,1,1
1537399,5258,1,0
2415513,46667,11,0
1061020,41743,9,0
1783601,9076,7,1
3192038,18234,14,0
622916,21511,2,1
1342704,27966,2,0
2680308,2078,1,1
1847543,27847,17,1
2235666,34691,2,1
1098866,48679,7,1
3297046,12232,2,0
1490639,22825,17,0
941742,45007,14,1
1749457,3917,11,0
1519694,33756,27,0
1222119,47209,2,0
1249877,9772,4,0
648203,13176,7,0
2725008,1090,8,0
2537753,35168,18,1
2236674,14028,5,0
1986687,43598,29,1
2943343,39013,10,0
2622000,16137,9,0
2581812,30165,1,0
1726086,13544,19,0
2944877,47209,5,1
2467144,27288,4,0
186023,40064,25,0
2750598,40486,35,0
3241431,21267,3,1
2484719,20754,4,0
3056611,24884,23,0
389683,47734,12,1
1560150,10749,25,1
1147559,222,6,0
1716012,24009,7,0
3257145,26376,2,1
2518912,19781,3,1
279817,17746,7,0
2210279,45106,13,1
1616332,28204,1,0
112054,16696,2,1
1740235,39877,9,0
2368276,34243,9,0
2695957,13447,11,0
2521907,24852,8,1
2630305,2596,18,0
1231951,8053,4,0
2847510,41865,20,0
2785777,29487,12,1
2851096,25837,11,0
489907,31555,3,1
472812,30406,13,0
1192800,47212,2,0
80726,45636,6,1
2933990,24186,2,1
1430963,37629,9,1
2061259,40724,3,1
2088042,13176,7,1
2085111,45965,9,1
88711,37919,18,1
1977519,30589,15,0
2757779,47766,8,0
148949,22046,2,1
3112778,48745,10,0
698168,12957,26,1
1751405,17518,5,1
815973,35336,7,0
1485607,31506,14,1
1476822,6111,22,1
2854501,21333,20,1
2376546,46105,11,1
1419219,48953,2,0
2187631,14486,7,1
1504630,5514,7,1
1135838,22935,4,1
1829611,13646,1,1
1604929,25340,8,1
256621,5373,33,0
1376174,25,7,1
2872898,32665,14,0
652293,26425,7,1
3398985,21903,2,0
1425826,35842,1,1
1908880,30776,5,1
3037671,5025,3,0
2461649,26209,6,0
654243,41750,1,1
2564804,13176,13,1
435883,4605,2,1
2869530,21131,4,1
1453675,5194,22,0
2136778,39306,8,0
3332507,22594,10,1
2051560,4779,4,0
3364015,49492,17,0
1876166,24852,5,1
3174216,9741,2,1
2900526,16108,1,1
2381935,11046,5,1
1249071,45066,5,1
2402145,33401,13,1
3121386,30511,9,1
3361666,47209,1,1
107262,47144,6,0
2348198,28849,6,0
544484,49185,2,0
3258321,32864,1,1
1992176,45190,9,1
2789730,29487,15,1
1216470,8843,4,0
1182457,1176,32,0
1448875,17976,5,1
2982790,19351,18,1
136029,25832,1,1
1110716,31717,3,1
2529265,9076,7,1
375531,27881,10,0
350939,33768,11,1
2349717,12968,2,1
1284373,45916,1,1
113275,25640,5,1
1079818,5212,6,1
919159,3664,11,1
929905,15772,12,0
48719,39275,14,1
2970952,8555,6,1
3103161,21137,14,0
788838,23054,4,1
2803932,23892,5,0
3294430,24382,6,1
2767079,38656,3,1
701227,9881,15,0
2736985,46225,3,0
2182464,2481,14,0
1642624,27966,1,1
1909470,13838,5,1
1990074,38378,2,0
836221,40749,6,0
208094,44167,14,1
2372987,34969,12,1
2099084,27544,38,0
40873,40742,11,1
3363356,47601,6,1
1098451,21137,1,1
366365,24489,10,0
2710935,38768,1,1
2882338,39397,3,0
1617475,24964,8,1
2911294,42110,6,1
3119453,33953,1,0
3176615,24447,8,1
194327,34126,20,1
856964,31553,7,1
1808341,15592,2,1
3148573,2133,11,0
836583,33000,1,1
1024744,43961,16,0
3305925,43319,10,1
203077,4781,8,0
1252262,40261,4,0
1407974,24231,2,1
1771807,4210,14,1
1998832,44930,7,0
890622,48205,6,1
1497688,11447,6,0
35409,25970,3,0
1960600,6948,12,1
1076704,15290,7,1
1320417,25146,7,0
229315,14992,5,1
3152854,36550,3,1
412486,14882,3,0
1146165,19057,2,1
1021303,28204,2,1
99600,17482,19,0
2609856,4193,8,1
499635,21903,3,0
759842,44570,4,1
93396,47144,5,1
1189558,7521,7,0
1525580,41198,13,1
2499675,4920,10,1
3150228,18465,4,0
308105,33043,9,0
2031073,44142,18,0
2598750,48011,6,0
151883,16797,8,1
2768235,12791,7,1
2107344,45007,11,0
2370113,29142,4,1
267487,45007,7,1
2924234,31683,5,1
1962076,37496,27,1
252931,13176,4,1
3260594,13070,30,0
2691168,49281,8,0
514553,32537,1,1
1769473,10132,10,0
3178329,36591,11,0
114052,33388,7,0
2843200,17526,5,1
2956054,15740,6,0
1081721,47396,2,1
1175079,27521,14,0
2452325,3298,8,1
224438,22504,1,1
213191,31612,6,0
2446384,35939,1,1
1483017,17317,6,1
1608883,10227,4,0
2074111,26985,8,1
560116,24846,17,0
1270773,39620,12,1
2794116,19809,11,0
2161350,25533,2,1
2541339,16823,13,0
1509556,41787,8,1
1824426,5812,1,0
874127,26665,17,1
69077,14947,3,1
3216625,35383,2,1
3377033,28199,19,1
1876975,47601,22,1
2011754,30827,8,0
2466682,14578,10,1
1500576,5782,1,1
2349292,8424,9,1
2322738,5456,8,1
1076395,11543,7,1
967681,47630,21,1
945558,11109,5,1
1152282,30066,2,0
3299237,46842,14,1
1375170,34466,1,1
534114,33754,2,1
3340744,26031,3,0
685538,9020,3,1
1685296,25,6,1
307054,16363,20,1
1006560,22963,1,1
2747565,45445,6,1
3239035,21616,8,1
2486774,11123,9,1
1166479,11046,2,1
2990394,18288,9,1
497071,24852,4,0
358931,63,10,1
2065052,26604,10,1
1765265,27845,6,1
385447,41273,11,1
2274497,48140,3,1
2956210,14862,10,1
1391143,31343,13,1
2919923,4210,4,1
1309961,19468,9,0
223901,21616,6,0
523077,8988,32,0
957612,11790,10,1
1983469,45448,10,0
1228645,47209,12,0
1578285,13380,31,0
3221054,31640,1,1
1309642,7088,18,0
244014,25931,6,1
2524940,32689,5,1
2510589,17794,4,0
2746150,9839,8,1
1877400,21100,3,1
2173966,43218,1,1
2224569,22224,2,1
2882429,21249,22,0
522582,13176,1,1
1587746,7821,18,0
1683655,38383,14,0
1306912,34565,2,1
1994734,17600,1,1
1038799,30489,3,1
1585838,36724,9,1
3031841,26661,21,0
118858,5463,10,0
1884892,35505,7,1
901681,49324,2,0
3417814,39877,19,1
187267,3513,13,0
1343746,7325,9,1
1437576,19575,10,0
500905,5785,2,1
3118064,21240,7,1
1396142,33234,10,1
321234,42719,6,0
1460142,3376,3,1
2190922,7285,11,1
727369,28204,2,0
3161767,36011,3,1
926705,4210,1,0
203322,44177,2,1
651280,24850,10,1
356673,16797,5,1
239961,29615,6,1
1922133,40706,1,0
2669577,4605,10,0
2783201,42574,2,1
53601,46738,13,0
2261904,21554,13,0
1154003,39275,21,1
2861549,26604,3,1
2295573,42701,1,1
1859122,22565,10,1
1514952,23909,3,0
1953996,38274,4,1
1183131,33956,1,1
1554149,46107,25,0
2999734,47209,2,1
2926432,32927,16,0
3362795,21903,11,1
2634883,895,2,0
1319677,12193,2,1
2211614,47198,14,1
353521,12817,12,0
753013,36011,2,1
3330494,38996,3,1
1536791,17795,3,1
586760,12341,2,1
3105467,23879,8,0
1303174,34358,5,1
3138593,7461,18,0
2651313,39781,14,0
3403404,39275,8,1
1911709,15258,9,1
2701820,21137,2,1
2566897,25140,3,0
3149396,19863,1,1
1699770,6182,5,1
3357608,28204,4,1
2995057,42508,1,1
1062112,20899,38,1
1036437,21938,1,0
1822066,46906,8,1
2288122,7948,9,0
236370,47888,15,1
1966288,25305,2,0
965980,29993,1,1
27933,33495,21,0
736129,40604,10,0
3026003,48683,14,0
2298101,21376,26,0
2743622,18523,4,1
797616,40396,4,0
777643,32433,1,0
1856238,20985,17,1
401801,14084,2,0
727179,31683,9,0
999150,38777,13,1
2712123,47626,8,1
2285282,10208,5,0
1425015,3376,1,1
2158473,30463,38,1
2337443,17038,10,0
878993,31506,7,0
290498,16953,2,1
2255889,18523,12,0
2781690,16908,8,0
846807,24852,1,1
2881433,7175,26,0
2815372,845,3,0
742649,2562,7,0
723432,8668,7,0
1631831,43530,7,0
257135,41757,1,1
76726,42030,25,1
1222745,36149,5,1
3129566,37646,6,1
3142947,26882,15,0
3147639,47209,6,1
3106843,17122,4,0
681342,39107,1,1
813463,160,10,0
3382214,781,10,1
751058,37687,3,0
2753496,39162,7,0
1373033,33709,17,0
1413518,11941,5,0
3203102,49680,8,0
2336310,41437,6,1
1235866,47977,2,1
1497732,1774,8,1
1452998,34487,25,1
516797,42736,3,0
310527,31506,11,0
2030378,10895,1,1
1518136,32256,7,1
3182889,16797,6,1
2363904,25588,4,1
2825248,22935,16,1
1568658,42165,25,0
2996113,21903,5,0
2512645,28058,19,0
1506184,13080,1,1
1225508,31506,2,0
3327994,16349,8,0
769301,44359,10,1
2931244,22935,6,0
2316103,18434,3,0
150953,9595,5,1
1885125,18285,18,1
2452268,8518,22,0
1110319,39275,7,1
1063709,43093,33,1
666946,40545,1,1
845189,8988,14,0
1216736,28134,5,0
2797192,13176,7,1
2389652,3699,3,1
2660721,24713,1,0
388049,26914,25,1
994519,3631,1,1
25004,12916,3,0
2145941,25588,3,0
2684535,48742,2,1
3199526,33731,6,0
2473500,18366,22,0
3030780,1439,19,1
2966939,37011,3,1
33552,16170,1,1
790168,15445,4,0
1257807,40637,34,1
565426,24954,5,1
2371729,32825,26,1
3274796,24920,4,1
1138259,6740,15,1
2266911,41129,2,0
1204340,31847,19,0
2113266,3308,1,0
1132254,14947,1,1
1325859,17703,11,0
114039,14371,2,0
2330362,21137,9,1
219074,24852,8,1
1846346,19677,3,1
1384196,21137,11,1
2449758,12916,5,1
1394405,48628,8,0
294628,39922,13,1
492512,1468,11,0
3043528,48697,8,1
292910,26419,6,0
29388,29487,7,0
3253257,5769,4,1
2391007,45007,1,0
1250262,25890,5,0
2154917,42239,12,1
1599910,48745,6,1
2188876,24852,10,0
2543218,40396,5,0
902400,24799,4,1
2874306,39108,7,1
2652196,47051,32,0
2947778,43014,14,1
60620,24810,6,1
444985,7948,8,1
2692683,12409,3,1
699693,47209,22,0
1177918,27012,2,1
462969,5818,3,1
1719895,45495,4,1
72946,24184,17,1
1015128,48626,7,0
468580,7257,3,0
2449289,21137,13,0
2965676,48140,3,1
2027521,47766,2,0
2163593,2078,5,1
791269,42265,2,0
599540,12011,3,0
64733,7916,3,1
1436700,49176,2,1
1901157,39275,5,1
934761,5358,3,0
2684215,18362,1,0
7209,8021,2,1
2146888,19660,2,1
1208149,42701,6,1
161291,16797,5,1
978426,43377,23,1
1395945,7474,30,0
1768682,48907,16,0
2376522,5450,24,1
2038603,45007,12,1
2911804,42805,9,0
955101,9825,3,1
940300,32018,7,1
3309600,30639,1,0
12575,276,5,0
2688956,35306,13,1
773735,28226,2,1
504993,31288,5,1
3260806,43961,18,1
816770,45965,15,0
566234,28092,9,1
451228,42903,8,1
1423930,8934,1,0
2491069,42193,4,1
1678345,8021,1,1
2199384,45007,34,1
1231149,32727,9,1
1475012,21410,19,0
837625,24964,2,1
2933630,44449,7,1
1861126,4605,27,0
1428807,21938,4,1
810215,32740,11,0
3047893,22260,5,0
1435664,26909,1,0
560524,48642,5,0
1725752,9076,12,1
212000,40910,1,1
58529,20842,5,1
2994928,36164,5,1
1746186,11819,3,0
1556297,26209,7,1
738497,2979,18,1
2787737,10070,6,1
2550064,7953,15,1
1518165,38028,5,0
258815,19508,7,0
3418867,16875,4,1
2492129,6575,3,0
2972269,24852,2,0
1752812,46667,10,1
1477470,8518,31,1
2537133,27521,19,0
2962520,31134,7,1
3245715,5785,2,1
546664,8277,7,1
1959004,40939,5,1
868453,5373,6,0
2807958,12276,4,1
707992,26723,17,1
2027500,23288,19,0
930394,24964,2,1
3064901,22959,6,0
242228,39002,10,1
3292495,47366,5,0
475963,7952,14,0
3289637,47209,2,1
3337390,24655,12,1
673938,45570,2,1
1248433,36173,8,1
3295585,41569,13,1
1973881,45007,19,1
2672931,31651,1,1
184007,10343,9,1
1671051,24841,2,0
1552151,38264,5,1
857391,42736,10,1
1305748,29487,19,0
1246480,12719,19,1
1360292,39275,1,0
3283256,20077,3,0
1061555,41789,10,0
1300938,39121,5,0
625087,16797,7,0
1342150,43749,15,1
2782139,17794,8,1
2091199,40156,1,1
486142,12023,24,1
3358212,46993,15,0
2326772,651,6,1
1479637,36685,6,1
2706105,39475,7,0
1700986,29594,6,0
2355606,9020,3,0
2711195,37792,10,0
2388714,46979,19,1
2514413,11277,25,1
704943,7559,9,0
3294141,14355,14,0
2747156,49235,1,0
2915226,20082,5,0
2531490,18918,12,1
3192119,44142,23,0
2898408,38996,6,0
2543661,25237,6,1
2427460,24933,7,0
1300193,24852,3,1
1116949,14852,6,0
1832141,7948,17,0
3109975,13951,12,0
2010594,15269,19,1
1014410,21903,3,1
1923448,32655,6,1
1298853,44142,1,1
2263673,5120,2,1
2621934,30382,8,1
3081476,25199,4,0
720690,30391,6,1
3129832,10246,18,1
2391422,36735,13,0
2387768,790,15,1
2267565,23339,6,1
814522,22993,1,1
3200764,23622,15,1
1610324,21903,5,1
1999833,42625,3,0
1869924,33357,41,1
2766109,325,9,1
54237,10845,20,0
262330,12290,9,0
2916504,14678,3,0
1081856,38293,2,0
2251485,9881,25,1
759871,9337,3,0
584578,33290,4,0
1547938,35939,23,1
584141,45951,5,1
2745314,23219,1,1
2739271,3464,20,1
432474,13702,6,1
2197611,33787,18,1
3114170,39928,18,1
203857,3800,6,0
319515,10749,8,1
1338613,2450,1,0
1394318,10762,7,0
124430,45007,15,1
2201987,25300,9,0
3343562,39812,3,1
2160634,35547,14,1
134392,47017,4,0
2220353,45569,1,1
618013,6348,6,0
3174402,41950,3,1
175708,29694,3,0
1261881,34058,19,0
1803995,24458,4,1
2071921,46802,10,1
502569,21616,6,1
3058765,30599,7,1
948743,9387,8,1
1360186,3034,6,0
314386,25824,7,0
1141208,12000,7,1
201702,46906,2,1
2781783,10644,2,0
2401205,5575,9,1
182429,7863,23,0
38217,12020,22,1
2063131,20583,8,1
786398,5564,2,0
317234,15404,13,0
413268,35951,6,1
1913895,3661,6,1
2704430,26790,7,1
2756871,365,12,1
1062457,21198,8,1
2002632,33401,8,0
81298,44560,14,0
2218869,47766,5,1
628741,21137,14,1
3314113,42768,3,1
174087,24852,4,1
2675453,25824,15,0
3081723,24852,3,1
833601,22035,4,1
2105892,32624,13,1
1277310,46817,3,1
1514112,13369,11,0
2447463,24920,24,0
2819813,28842,4,0
932669,19660,3,1
1171236,5612,13,1
623131,48263,3,0
75785,21333,7,1
2791583,48370,6,1
792464,10305,7,0
1401509,36082,15,0
313579,31683,1,0
3064643,25659,9,0
79675,32369,5,0
1753209,39968,26,0
3258030,10732,6,0
1488921,35475,1,1
1199418,42736,6,0
175220,33090,2,0
588072,10992,1,1
634563,8277,10,0
1470401,22989,10,1
1969222,7365,4,0
1589791,4920,5,1
1733935,20940,1,1
2923188,29675,2,1
313816,47209,1,1
3342155,48364,12,1
2639021,28824,9,0
1304049,22124,2,1
1203739,46260,17,1
1842602,33845,6,1
415617,46906,3,1
3138072,6839,5,0
1129433,33316,8,1
2499554,25659,15,1
3079500,16759,4,1
93031,7736,2,0
2064614,20588,19,0
1888162,7175,12,0
1332662,24489,14,1
1459206,3035,16,0
1473860,5025,16,1
558063,14881,12,0
311112,24852,3,1
2364214,5785,14,1
3246969,4697,4,1
597747,28289,2,1
1283443,28123,10,0
3059789,45771,6,0
1710768,49235,4,1
2982139,17419,1,1
254256,6758,3,0
119019,5373,7,0
3169888,29439,25,0
2382943,581,1,0
2512379,30776,19,1
2058971,47766,7,1
2994433,9122,12,1
986908,28132,10,0
2607881,196,1,0
696568,21043,3,1
2658548,24852,2,1
2254532,12909,3,0
907229,14309,3,1
2412114,30305,13,1
958898,49683,10,1
71313,30489,4,1
381987,32652,19,0
2436404,47196,5,1
2775519,13629,52,1
369550,39275,5,1
2381257,9387,1,1
2971060,26604,3,1
2995035,162,5,0
1403189,3539,11,1
2027171,49683,3,1
3383538,34126,3,1
439768,46667,6,0
3291901,10489,4,0
1709262,49098,12,1
67767,4713,10,1
759811,5020,36,0
2812548,17874,17,0
189326,22963,12,1
2012856,48057,3,1
1619018,6201,2,0
2005124,30759,34,0
566251,44632,1,0
2211252,10335,8,0
2692269,37553,3,1
2380682,1559,18,1
2949643,21616,10,1
2528696,16393,12,0
1174840,12206,13,0
1202006,16759,6,1
2562296,8619,5,0
2753937,19678,1,1
1835194,45089,7,0
2868500,79,10,0
1617579,27845,3,1
557526,37317,3,1
280507,38041,1,1
1063231,5684,21,0
1506989,27086,3,1
1229356,4472,8,1
2233195,15613,14,0
1665705,37250,8,0
2312495,41169,3,0
1805362,10199,6,0
1659185,18113,9,0
748582,46979,10,0
1820411,1253,17,0
530570,47439,10,0
1491994,14161,9,1
2737448,277,2,0
2600846,22952,9,1
155219,47672,2,0
2375953,43205,3,0
469525,17948,5,1
2436203,7041,8,1
3090066,47626,12,0
1117265,15610,5,0
3203752,24964,11,0
1960477,14852,13,0
2049593,43295,5,1
1491179,26604,2,1
3041596,35628,7,1
3153350,49683,14,0
3147971,27243,16,0
622588,581,1,0
543103,42265,18,1
733836,15100,5,0
1193443,4066,5,1
605113,43192,6,0
198556,38557,1,0
333471,27360,2,1
148851,17915,17,1
1611860,32573,10,0
3287508,35147,16,0
3278438,35221,5,1
856241,3044,1,1
3034577,8012,13,0
2193564,33000,1,1
3356481,24852,7,1
2650959,890,4,0
3222943,35495,6,0
1702159,20824,8,1
1311341,41950,12,0
557751,47626,20,1
491686,4421,14,1
38587,25647,1,0
1832067,47209,3,1
3241497,28553,8,1
2148257,16797,3,1
2792842,14652,11,1
950518,27090,8,1
1144586,30489,3,1
2796158,19706,2,1
714001,5876,9,1
2320652,22224,7,1
3369379,40571,7,1
975804,26165,1,1
216725,44354,1,0
235138,15872,10,0
1695178,34249,5,1
3033982,19731,31,1
595425,13176,13,1
1439462,9837,10,1
1051396,27104,23,1
2117241,12107,8,1
1529663,3919,15,0
166060,8898,5,1
1119521,9366,6,0
2126286,28465,4,1
2585663,28425,37,0
3379727,46107,23,0
3174092,26128,1,1
2182453,4294,10,0
3030715,8309,7,1
1993770,47877,1,0
802377,44449,3,0
467956,1263,13,1
217587,40789,4,1
1177683,4983,1,1
529264,5314,6,0
1555767,17866,12,1
1417847,46979,3,1
1925840,24799,6,1
2569486,47788,7,1
588694,48364,5,0
503343,37646,2,0
2725119,20580,7,1
821232,13877,19,0
162080,3298,11,1
2913117,3464,6,1
2761248,35042,3,1
485123,7806,7,0
730543,15896,1,1
2603167,38067,11,1
1801232,33460,7,0
1686679,44341,6,0
2687012,16714,7,0
1964825,12732,12,0
2645957,7673,21,1
800801,35628,13,1
783559,30233,2,1
2500906,49416,5,1
2754346,19057,11,0
2604211,18523,5,1
1332291,24830,16,0
1799636,22935,3,1
3362748,9736,4,0
1590019,7781,2,1
2919879,28985,11,1
969742,45541,13,0
3188475,4421,12,1
2213711,17939,6,0
3240280,10235,1,0
1034388,14947,3,0
2509728,17471,1,0
2562528,8007,3,0
1274906,27471,6,0
2847034,44765,2,1
2952336,8021,11,1
1032228,7862,2,0
1318275,18866,5,0
3182967,6617,12,0
1277846,1890,1,0
3218032,14096,2,0
942533,41950,10,1
1388122,29616,3,0
2091794,6873,9,1
3247486,18531,1,1
3228268,9558,3,1
1665292,27966,23,1
779771,15613,4,1
1477106,31371,2,1
3363599,8866,21,0
3291236,9076,6,0
3333757,36651,6,1
1713137,21553,13,0
762408,25659,6,0
2521214,26346,3,1
2090420,45596,4,1
1223120,15532,5,0
570470,39275,3,1
379491,5876,1,1
2787300,18433,12,1
164523,36736,6,1
3130380,41065,3,1
1200276,27845,5,1
419107,22128,4,0
1233078,34126,3,1
3224813,25504,7,0
1598317,5450,8,1
725304,33198,4,1
1930586,14084,1,1
2068561,34126,17,1
2439783,33929,6,0
1272115,42265,20,0
2594148,283,36,0
1400717,21616,16,0
2796645,14764,5,1
1812237,48118,33,0
2849682,21417,6,1
314551,8728,13,0
2582803,11046,5,0
1707888,43374,39,0
2587494,3389,9,0
691987,43352,4,1
737245,21938,1,1
1152018,22935,13,1
3342877,48205,3,1
2080316,8022,8,1
543473,2319,6,0
504503,29599,9,0
93481,14379,6,1
259495,18811,14,0
1748613,23148,3,1
93699,17149,10,1
558796,31395,8,1
640534,49279,1,1
1091160,4605,11,1
894805,42263,12,1
2842835,23297,12,1
720249,39561,17,1
2520458,27695,4,1
1937277,13834,3,0
1346650,11777,6,0
2584185,4799,2,1
707873,47912,3,0
3084142,18839,6,1
1062448,8309,1,1
1920016,13259,7,1
1864896,44632,1,1
121527,25513,3,1
1884806,43086,3,1
2079075,39121,8,1
1572275,49680,6,1
2002165,21616,2,1
601054,37710,1,0
790342,35535,2,0
294993,24235,10,1
267691,41844,18,0
2731918,20802,5,0
1293034,35749,2,0
1207689,20599,26,0
3044391,13263,15,0
2450864,35078,5,1
1736228,27966,2,1
2264845,17833,9,1
1397352,24964,20,0
3190041,34565,3,0
3187959,35547,12,1
1649743,35221,2,1
679807,19057,7,1
2801388,31506,18,0
3007888,16973,1,1
214389,36051,2,0
3045604,27966,18,0
1905038,19068,26,0
2852508,17530,7,1
3281951,28204,6,0
317526,7131,1,1
2500188,19057,10,1
261108,24852,2,0
1527194,39303,10,1
214845,6184,2,1
1672453,16083,6,0
1298366,17568,14,0
406642,27104,1,0
3066736,25890,1,0
3162943,48299,10,0
2195310,46045,11,1
1522991,31562,15,0
876363,18677,3,0
3384344,34167,13,0
2951382,14634,4,0
1117035,39561,8,0
2916989,9339,6,1
1958733,21341,21,0
1123766,29474,13,0
1712434,34126,9,1
1669541,3717,6,1
2610146,45842,5,0
202051,8153,22,0
1461779,22671,17,1
2784947,22479,10,1
2429378,1468,8,1
744449,8242,13,0
2083400,30591,4,1
1807505,14197,12,0
1535942,8467,17,0
2721220,40723,18,1
1642540,117,1,1
1637346,47766,4,1
2418089,1025,8,0
541333,5077,3,1
473286,9910,2,0
1571947,7751,8,1
1799998,40174,3,1
208886,37646,17,1
1559996,41950,5,0
1472912,40545,4,1
669101,19660,5,1
575975,19167,9,1
1086075,18471,4,1
2116052,34745,7,0
402699,20940,5,0
1597623,7257,3,0
189483,47591,19,0
398279,44120,13,1
3236915,26314,1,1
943851,13819,10,0
646203,47626,4,1
463551,36153,24,0
1878775,37164,5,0
69330,13409,9,1
1414988,16759,8,1
3173571,37687,3,1
32289,39984,10,0
235373,22825,1,1
414475,5764,20,0
395099,26668,17,1
2560173,1788,13,0
392274,45104,4,0
1388383,21386,2,1
2670090,3957,1,0
3162193,4920,25,0
2710310,2855,4,1
2468984,34234,8,0
2613426,21019,6,0
2359563,18880,6,1
2742927,48287,15,0
869364,10385,13,0
2929701,26717,4,1
2697781,26604,6,0
2977425,42325,1,1
2135148,22007,6,1
891441,2295,12,0
693717,37198,4,0
2100767,31528,26,1
2441760,46676,11,0
1237002,24852,1,1
341905,19057,23,1
814992,21780,2,0
468113,17987,3,0
2485121,24852,6,0
3038327,4366,8,0
2810908,45578,2,1
1825120,196,1,1
470901,49235,1,1
969664,46584,7,1
3067858,18090,8,0
333205,26165,12,0
3307682,7533,9,0
1911083,19678,24,0
3189992,7021,1,0
1387752,44075,12,0
111399,21288,14,0
1343143,45123,7,1
469310,2545,10,1
1299926,24852,3,1
232113,24382,4,1
329560,45007,7,0
2273637,1181,6,0
3166294,24160,15,0
1191678,2361,2,1
3353692,22935,5,1
2272095,19731,10,1
324796,4493,32,1
1143224,34969,4,0
3352628,43221,5,1
1943985,24253,3,1
909148,17704,19,0
2251881,7693,3,1
2712239,27966,2,1
2919091,13496,4,1
1142677,18027,2,0
2699654,40706,14,1
1213137,31869,3,1
1982810,1194,3,1
1338334,40706,16,1
1553371,6049,7,0
1875439,9049,3,0
3218098,42265,9,0
1037929,49247,5,0
2461782,18234,6,1
2761543,432,4,1
1656389,9955,4,0
776766,31683,2,0
86613,28643,2,0
2212624,33493,12,0
648841,26209,4,0
2410674,31391,1,1
1596057,43632,5,1
892024,11182,7,1
1221173,35951,12,0
1961842,29439,11,0
1963263,46667,4,1
1054042,11481,7,1
922495,30489,7,1
2119565,26209,21,1
838604,28911,15,1
1435746,262,1,1
1701493,1117,8,0
690226,39137,10,1
2708477,18494,10,0
229875,24964,6,1
862235,21903,19,1
